nome_arquivo,temperatura,motor_position,feed_rate,flow_rate
imagens_stream/image_2024-03-08_19-34-51-415.jpg,T:199.77 /200.00 B:49.98 /50.00 @:58 B@:19,X:10.40 Y:20.00 Z:2.00 E:0.00 Count X:832 Y:6794 Z:112,echo:E0 Flow: 100%,FR:100%
imagens_stream/image_2024-03-08_19-34-51-916.jpg,T:199.77 /200.00 B:49.98 /50.00 @:58 B@:19,X:10.40 Y:20.00 Z:2.00 E:0.00 Count X:832 Y:6794 Z:112,echo:E0 Flow: 100%,FR:100%
imagens_stream/image_2024-03-08_19-34-52-453.jpg,T:199.75 /200.00 B:49.99 /50.00 @:58 B@:17,X:10.40 Y:20.00 Z:2.00 E:0.00 Count X:832 Y:6794 Z:112,echo:E0 Flow: 100%,FR:100%
imagens_stream/image_2024-03-08_19-34-52-955.jpg,T:199.75 /200.00 B:49.99 /50.00 @:58 B@:17,X:10.40 Y:20.00 Z:2.00 E:0.00 Count X:832 Y:6794 Z:112,echo:E0 Flow: 100%,FR:100%
imagens_stream/image_2024-03-08_19-34-53-457.jpg,T:199.77 /200.00 B:49.98 /50.00 @:58 B@:18,X:10.40 Y:20.00 Z:2.00 E:0.00 Count X:832 Y:6794 Z:112,echo:E0 Flow: 100%,FR:100%
imagens_stream/image_2024-03-08_19-34-53-958.jpg,T:199.77 /200.00 B:49.98 /50.00 @:58 B@:18,X:10.40 Y:20.00 Z:2.00 E:0.00 Count X:832 Y:6794 Z:112,echo:E0 Flow: 100%,FR:100%
imagens_stream/image_2024-03-08_19-34-54-465.jpg,T:199.77 /200.00 B:50.00 /50.00 @:58 B@:16,X:10.40 Y:20.00 Z:2.00 E:0.00 Count X:832 Y:6794 Z:112,echo:E0 Flow: 100%,FR:100%
imagens_stream/image_2024-03-08_19-34-54-998.jpg,T:199.77 /200.00 B:50.00 /50.00 @:58 B@:16,X:10.40 Y:20.00 Z:2.00 E:0.00 Count X:832 Y:6794 Z:112,echo:E0 Flow: 100%,FR:100%
imagens_stream/image_2024-03-08_19-34-55-499.jpg,T:199.77 /200.00 B:50.00 /50.00 @:58 B@:16,X:10.40 Y:20.00 Z:2.00 E:0.00 Count X:832 Y:6794 Z:112,echo:E0 Flow: 100%,FR:100%
imagens_stream/image_2024-03-08_19-34-56-038.jpg,T:199.77 /200.00 B:49.99 /50.00 @:58 B@:17,X:10.40 Y:20.00 Z:2.00 E:0.00 Count X:832 Y:6794 Z:112,echo:E0 Flow: 100%,FR:100%
imagens_stream/image_2024-03-08_19-34-56-578.jpg,T:199.77 /200.00 B:49.99 /50.00 @:58 B@:17,X:10.40 Y:20.00 Z:2.00 E:0.00 Count X:832 Y:6794 Z:112,echo:E0 Flow: 100%,FR:100%
imagens_stream/image_2024-03-08_19-34-57-079.jpg,T:199.77 /200.00 B:50.00 /50.00 @:58 B@:17,X:10.40 Y:20.00 Z:2.00 E:0.00 Count X:832 Y:6794 Z:112,echo:E0 Flow: 100%,FR:100%
imagens_stream/image_2024-03-08_19-34-57-621.jpg,T:199.77 /200.00 B:50.00 /50.00 @:58 B@:17,X:10.40 Y:20.00 Z:2.00 E:0.00 Count X:832 Y:6794 Z:112,echo:E0 Flow: 100%,FR:100%
imagens_stream/image_2024-03-08_19-34-58-122.jpg,T:199.77 /200.00 B:50.01 /50.00 @:58 B@:15,X:10.40 Y:20.00 Z:2.00 E:0.00 Count X:832 Y:6794 Z:112,echo:E0 Flow: 100%,FR:100%
imagens_stream/image_2024-03-08_19-34-58-662.jpg,T:199.77 /200.00 B:50.01 /50.00 @:58 B@:15,X:10.40 Y:20.00 Z:2.00 E:0.00 Count X:832 Y:6794 Z:112,echo:E0 Flow: 100%,FR:100%
imagens_stream/image_2024-03-08_19-34-59-203.jpg,T:199.77 /200.00 B:50.02 /50.00 @:58 B@:15,X:10.40 Y:20.00 Z:2.00 E:0.00 Count X:832 Y:6794 Z:112,echo:E0 Flow: 100%,FR:100%
imagens_stream/image_2024-03-08_19-34-59-703.jpg,T:199.77 /200.00 B:50.02 /50.00 @:58 B@:15,X:10.40 Y:20.00 Z:2.00 E:0.00 Count X:832 Y:6794 Z:112,echo:E0 Flow: 100%,FR:100%
imagens_stream/image_2024-03-08_19-35-00-203.jpg,T:199.83 /200.00 B:50.01 /50.00 @:58 B@:15,X:10.40 Y:20.00 Z:2.00 E:0.00 Count X:832 Y:6794 Z:112,echo:E0 Flow: 100%,FR:100%
imagens_stream/image_2024-03-08_19-35-00-743.jpg,T:199.83 /200.00 B:50.01 /50.00 @:58 B@:15,X:10.40 Y:20.00 Z:2.00 E:0.00 Count X:832 Y:6794 Z:112,echo:E0 Flow: 100%,FR:100%
imagens_stream/image_2024-03-08_19-35-01-246.jpg,T:199.86 /200.00 B:50.02 /50.00 @:58 B@:14,X:10.40 Y:20.00 Z:2.00 E:0.00 Count X:832 Y:6794 Z:112,echo:E0 Flow: 100%,FR:100%
imagens_stream/image_2024-03-08_19-35-01-785.jpg,T:199.86 /200.00 B:50.02 /50.00 @:58 B@:14,X:10.40 Y:20.00 Z:2.00 E:0.00 Count X:832 Y:6794 Z:112,echo:E0 Flow: 100%,FR:100%
imagens_stream/image_2024-03-08_19-35-02-286.jpg,T:199.89 /200.00 B:50.02 /50.00 @:57 B@:15,X:10.40 Y:20.00 Z:2.00 E:0.00 Count X:832 Y:6794 Z:112,echo:E0 Flow: 100%,FR:100%
imagens_stream/image_2024-03-08_19-35-02-795.jpg,T:199.89 /200.00 B:50.02 /50.00 @:57 B@:15,X:10.40 Y:20.00 Z:2.00 E:0.00 Count X:832 Y:6794 Z:112,echo:E0 Flow: 100%,FR:100%
imagens_stream/image_2024-03-08_19-35-03-295.jpg,T:199.90 /200.00 B:50.02 /50.00 @:57 B@:15,X:10.40 Y:20.00 Z:2.00 E:0.00 Count X:832 Y:6794 Z:112,echo:E0 Flow: 100%,FR:100%
imagens_stream/image_2024-03-08_19-35-03-803.jpg,T:199.90 /200.00 B:50.02 /50.00 @:57 B@:15,X:10.40 Y:20.00 Z:2.00 E:0.00 Count X:832 Y:6794 Z:112,echo:E0 Flow: 100%,FR:100%
imagens_stream/image_2024-03-08_19-35-04-328.jpg,T:199.89 /200.00 B:50.01 /50.00 @:58 B@:15,X:10.40 Y:20.00 Z:2.00 E:0.00 Count X:832 Y:6794 Z:112,echo:E0 Flow: 100%,FR:100%
imagens_stream/image_2024-03-08_19-35-04-867.jpg,T:199.89 /200.00 B:50.01 /50.00 @:58 B@:15,X:10.40 Y:20.00 Z:2.00 E:0.00 Count X:832 Y:6794 Z:112,echo:E0 Flow: 100%,FR:100%
imagens_stream/image_2024-03-08_19-35-05-368.jpg,T:199.96 /200.00 B:50.01 /50.00 @:57 B@:16,X:10.40 Y:20.00 Z:2.00 E:0.00 Count X:832 Y:6794 Z:112,echo:E0 Flow: 100%,FR:100%
imagens_stream/image_2024-03-08_19-35-05-908.jpg,T:199.96 /200.00 B:50.01 /50.00 @:57 B@:16,X:10.40 Y:20.00 Z:2.00 E:0.00 Count X:832 Y:6794 Z:112,echo:E0 Flow: 100%,FR:100%
imagens_stream/image_2024-03-08_19-35-06-410.jpg,T:199.99 /200.00 B:50.02 /50.00 @:57 B@:14,X:10.40 Y:20.00 Z:2.00 E:0.00 Count X:832 Y:6794 Z:112,echo:E0 Flow: 100%,FR:100%
imagens_stream/image_2024-03-08_19-35-06-911.jpg,T:199.99 /200.00 B:50.02 /50.00 @:57 B@:14,X:10.40 Y:20.00 Z:2.00 E:0.00 Count X:832 Y:6794 Z:112,echo:E0 Flow: 100%,FR:100%
imagens_stream/image_2024-03-08_19-35-07-463.jpg,T:199.99 /200.00 B:50.01 /50.00 @:57 B@:15,X:10.40 Y:20.00 Z:2.00 E:0.00 Count X:832 Y:6794 Z:112,echo:E0 Flow: 100%,FR:100%
imagens_stream/image_2024-03-08_19-35-07-993.jpg,T:199.99 /200.00 B:50.01 /50.00 @:57 B@:15,X:10.40 Y:20.00 Z:2.00 E:0.00 Count X:832 Y:6794 Z:112,echo:E0 Flow: 100%,FR:100%
imagens_stream/image_2024-03-08_19-35-08-494.jpg,T:199.99 /200.00 B:49.98 /50.00 @:57 B@:18,X:10.40 Y:20.00 Z:2.00 E:0.00 Count X:832 Y:6794 Z:112,echo:E0 Flow: 100%,FR:100%
imagens_stream/image_2024-03-08_19-35-09-034.jpg,T:199.99 /200.00 B:49.98 /50.00 @:57 B@:18,X:10.40 Y:20.00 Z:2.00 E:0.00 Count X:832 Y:6794 Z:112,echo:E0 Flow: 100%,FR:100%
imagens_stream/image_2024-03-08_19-35-09-574.jpg,T:199.99 /200.00 B:49.98 /50.00 @:57 B@:18,X:10.40 Y:20.00 Z:2.00 E:0.00 Count X:832 Y:6794 Z:112,echo:E0 Flow: 100%,FR:100%
imagens_stream/image_2024-03-08_19-35-10-078.jpg,T:199.99 /200.00 B:49.99 /50.00 @:57 B@:17,X:10.40 Y:20.00 Z:2.00 E:0.00 Count X:832 Y:6794 Z:112,echo:E0 Flow: 100%,FR:100%
imagens_stream/image_2024-03-08_19-35-10-615.jpg,T:199.99 /200.00 B:49.99 /50.00 @:57 B@:17,X:10.40 Y:20.00 Z:2.00 E:0.00 Count X:832 Y:6794 Z:112,echo:E0 Flow: 100%,FR:100%
imagens_stream/image_2024-03-08_19-35-11-116.jpg,T:200.00 /200.00 B:50.01 /50.00 @:57 B@:15,X:10.40 Y:20.00 Z:2.00 E:0.00 Count X:832 Y:6794 Z:112,echo:E0 Flow: 100%,FR:100%
imagens_stream/image_2024-03-08_19-35-11-659.jpg,T:200.00 /200.00 B:50.01 /50.00 @:57 B@:15,X:10.40 Y:20.00 Z:2.00 E:0.00 Count X:832 Y:6794 Z:112,echo:E0 Flow: 100%,FR:100%
imagens_stream/image_2024-03-08_19-35-12-197.jpg,T:199.99 /200.00 B:50.02 /50.00 @:57 B@:13,X:10.40 Y:20.00 Z:2.00 E:0.00 Count X:832 Y:6794 Z:112,echo:E0 Flow: 100%,FR:100%
imagens_stream/image_2024-03-08_19-35-12-698.jpg,T:199.99 /200.00 B:50.02 /50.00 @:57 B@:13,X:10.40 Y:20.00 Z:2.00 E:0.00 Count X:832 Y:6794 Z:112,echo:E0 Flow: 100%,FR:100%
imagens_stream/image_2024-03-08_19-35-13-203.jpg,T:200.00 /200.00 B:50.01 /50.00 @:57 B@:14,X:10.40 Y:20.00 Z:2.00 E:0.00 Count X:832 Y:6794 Z:112,echo:E0 Flow: 100%,FR:100%
imagens_stream/image_2024-03-08_19-35-13-740.jpg,T:200.00 /200.00 B:50.01 /50.00 @:57 B@:14,X:10.40 Y:20.00 Z:2.00 E:0.00 Count X:832 Y:6794 Z:112,echo:E0 Flow: 100%,FR:100%
imagens_stream/image_2024-03-08_19-35-14-241.jpg,T:199.99 /200.00 B:50.01 /50.00 @:58 B@:14,X:10.40 Y:20.00 Z:2.00 E:0.00 Count X:832 Y:6794 Z:112,echo:E0 Flow: 100%,FR:100%
imagens_stream/image_2024-03-08_19-35-14-781.jpg,T:199.99 /200.00 B:50.01 /50.00 @:58 B@:14,X:10.40 Y:20.00 Z:2.00 E:0.00 Count X:832 Y:6794 Z:112,echo:E0 Flow: 100%,FR:100%
imagens_stream/image_2024-03-08_19-35-15-282.jpg,T:199.99 /200.00 B:50.02 /50.00 @:58 B@:14,X:10.40 Y:20.00 Z:2.00 E:0.00 Count X:832 Y:6794 Z:112,echo:E0 Flow: 100%,FR:100%
imagens_stream/image_2024-03-08_19-35-15-821.jpg,T:199.99 /200.00 B:50.02 /50.00 @:58 B@:14,X:10.40 Y:20.00 Z:2.00 E:0.00 Count X:832 Y:6794 Z:112,echo:E0 Flow: 100%,FR:100%
imagens_stream/image_2024-03-08_19-35-16-323.jpg,T:199.99 /200.00 B:50.00 /50.00 @:58 B@:15,X:10.40 Y:20.00 Z:2.00 E:0.00 Count X:832 Y:6794 Z:112,echo:E0 Flow: 100%,FR:100%
imagens_stream/image_2024-03-08_19-35-16-863.jpg,T:199.99 /200.00 B:50.00 /50.00 @:58 B@:15,X:10.40 Y:20.00 Z:2.00 E:0.00 Count X:832 Y:6794 Z:112,echo:E0 Flow: 100%,FR:100%
imagens_stream/image_2024-03-08_19-35-17-364.jpg,T:199.99 /200.00 B:50.04 /50.00 @:58 B@:11,X:10.40 Y:20.00 Z:2.00 E:0.00 Count X:832 Y:6794 Z:112,echo:E0 Flow: 100%,FR:100%
imagens_stream/image_2024-03-08_19-35-17-903.jpg,T:199.99 /200.00 B:50.04 /50.00 @:58 B@:11,X:10.40 Y:20.00 Z:2.00 E:0.00 Count X:832 Y:6794 Z:112,echo:E0 Flow: 100%,FR:100%
imagens_stream/image_2024-03-08_19-35-18-403.jpg,T:200.00 /200.00 B:50.02 /50.00 @:57 B@:13,X:10.40 Y:20.00 Z:2.00 E:0.00 Count X:832 Y:6794 Z:112,echo:E0 Flow: 100%,FR:100%
imagens_stream/image_2024-03-08_19-35-18-919.jpg,T:200.00 /200.00 B:50.02 /50.00 @:57 B@:13,X:10.40 Y:20.00 Z:2.00 E:0.00 Count X:832 Y:6794 Z:112,echo:E0 Flow: 100%,FR:100%
imagens_stream/image_2024-03-08_19-35-19-447.jpg,T:200.00 /200.00 B:50.03 /50.00 @:57 B@:12,X:10.40 Y:20.00 Z:2.00 E:0.00 Count X:832 Y:6794 Z:112,echo:E0 Flow: 100%,FR:100%
imagens_stream/image_2024-03-08_19-35-19-986.jpg,T:200.00 /200.00 B:50.03 /50.00 @:57 B@:12,X:10.40 Y:20.00 Z:2.00 E:0.00 Count X:832 Y:6794 Z:112,echo:E0 Flow: 100%,FR:100%
imagens_stream/image_2024-03-08_19-35-20-489.jpg,T:200.00 /200.00 B:50.04 /50.00 @:58 B@:11,X:10.40 Y:20.00 Z:2.00 E:0.00 Count X:832 Y:6794 Z:112,echo:E0 Flow: 100%,FR:100%
imagens_stream/image_2024-03-08_19-35-21-031.jpg,T:200.00 /200.00 B:50.04 /50.00 @:58 B@:11,X:10.40 Y:20.00 Z:2.00 E:0.00 Count X:832 Y:6794 Z:112,echo:E0 Flow: 100%,FR:100%
imagens_stream/image_2024-03-08_19-35-21-570.jpg,T:200.00 /200.00 B:50.00 /50.00 @:58 B@:15,X:10.40 Y:20.00 Z:2.00 E:0.00 Count X:832 Y:6794 Z:112,echo:E0 Flow: 100%,FR:100%
imagens_stream/image_2024-03-08_19-35-22-071.jpg,T:200.01 /200.00 B:50.01 /50.00 @:57 B@:13,X:10.40 Y:20.00 Z:2.00 E:0.00 Count X:832 Y:6794 Z:112,echo:E0 Flow: 100%,FR:100%
imagens_stream/image_2024-03-08_19-35-22-571.jpg,T:200.01 /200.00 B:50.01 /50.00 @:57 B@:13,X:10.40 Y:20.00 Z:2.00 E:0.00 Count X:832 Y:6794 Z:112,echo:E0 Flow: 100%,FR:100%
imagens_stream/image_2024-03-08_19-35-23-113.jpg,T:200.00 /200.00 B:50.01 /50.00 @:58 B@:14,X:10.40 Y:20.00 Z:2.00 E:0.00 Count X:832 Y:6794 Z:112,echo:E0 Flow: 100%,FR:100%
imagens_stream/image_2024-03-08_19-35-23-652.jpg,T:200.00 /200.00 B:50.01 /50.00 @:58 B@:14,X:10.40 Y:20.00 Z:2.00 E:0.00 Count X:832 Y:6794 Z:112,echo:E0 Flow: 100%,FR:100%
imagens_stream/image_2024-03-08_19-35-24-194.jpg,T:200.01 /200.00 B:50.00 /50.00 @:57 B@:15,X:10.40 Y:20.00 Z:2.00 E:0.00 Count X:832 Y:6794 Z:112,echo:E0 Flow: 100%,FR:100%
imagens_stream/image_2024-03-08_19-35-24-703.jpg,T:200.01 /200.00 B:50.00 /50.00 @:57 B@:15,X:10.40 Y:20.00 Z:2.00 E:0.00 Count X:832 Y:6794 Z:112,echo:E0 Flow: 100%,FR:100%
imagens_stream/image_2024-03-08_19-35-25-234.jpg,T:200.02 /200.00 B:49.98 /50.00 @:57 B@:17,X:10.40 Y:20.00 Z:2.00 E:0.00 Count X:832 Y:6794 Z:112,echo:E0 Flow: 100%,FR:100%
imagens_stream/image_2024-03-08_19-35-25-734.jpg,T:200.02 /200.00 B:49.98 /50.00 @:57 B@:17,X:10.40 Y:20.00 Z:2.00 E:0.00 Count X:832 Y:6794 Z:112,echo:E0 Flow: 100%,FR:100%
imagens_stream/image_2024-03-08_19-35-26-279.jpg,T:200.01 /200.00 B:49.99 /50.00 @:58 B@:15,X:10.40 Y:20.00 Z:2.00 E:0.00 Count X:832 Y:6794 Z:112,echo:E0 Flow: 100%,FR:100%
imagens_stream/image_2024-03-08_19-35-26-821.jpg,T:200.01 /200.00 B:49.99 /50.00 @:58 B@:15,X:10.40 Y:20.00 Z:2.00 E:0.00 Count X:832 Y:6794 Z:112,echo:E0 Flow: 100%,FR:100%
imagens_stream/image_2024-03-08_19-35-27-363.jpg,T:200.01 /200.00 B:50.00 /50.00 @:58 B@:14,X:10.40 Y:20.00 Z:2.00 E:0.00 Count X:832 Y:6794 Z:112,echo:E0 Flow: 100%,FR:100%
imagens_stream/image_2024-03-08_19-35-27-902.jpg,T:200.01 /200.00 B:50.00 /50.00 @:58 B@:14,X:10.40 Y:20.00 Z:2.00 E:0.00 Count X:832 Y:6794 Z:112,echo:E0 Flow: 100%,FR:100%
imagens_stream/image_2024-03-08_19-35-28-443.jpg,T:200.01 /200.00 B:50.00 /50.00 @:58 B@:15,X:10.40 Y:20.00 Z:2.00 E:0.00 Count X:832 Y:6794 Z:112,echo:E0 Flow: 100%,FR:100%
imagens_stream/image_2024-03-08_19-35-28-983.jpg,T:200.01 /200.00 B:50.00 /50.00 @:58 B@:15,X:10.40 Y:20.00 Z:2.00 E:0.00 Count X:832 Y:6794 Z:112,echo:E0 Flow: 100%,FR:100%
imagens_stream/image_2024-03-08_19-35-29-536.jpg,T:200.00 /200.00 B:49.99 /50.00 @:58 B@:16,X:10.40 Y:20.00 Z:2.00 E:0.00 Count X:832 Y:6794 Z:112,echo:E0 Flow: 100%,FR:100%
imagens_stream/image_2024-03-08_19-35-30-065.jpg,T:200.02 /200.00 B:49.99 /50.00 @:57 B@:15,X:10.40 Y:20.00 Z:2.00 E:0.00 Count X:832 Y:6794 Z:112,echo:E0 Flow: 100%,FR:100%
imagens_stream/image_2024-03-08_19-35-30-566.jpg,T:200.02 /200.00 B:49.99 /50.00 @:57 B@:15,X:10.40 Y:20.00 Z:2.00 E:0.00 Count X:832 Y:6794 Z:112,echo:E0 Flow: 100%,FR:100%
imagens_stream/image_2024-03-08_19-35-31-106.jpg,T:200.03 /200.00 B:50.02 /50.00 @:57 B@:12,X:10.40 Y:20.00 Z:2.00 E:0.00 Count X:832 Y:6794 Z:112,echo:E0 Flow: 100%,FR:100%
imagens_stream/image_2024-03-08_19-35-31-608.jpg,T:200.03 /200.00 B:50.02 /50.00 @:57 B@:12,X:10.40 Y:20.00 Z:2.00 E:0.00 Count X:832 Y:6794 Z:112,echo:E0 Flow: 100%,FR:100%
imagens_stream/image_2024-03-08_19-35-32-111.jpg,T:200.04 /200.00 B:50.00 /50.00 @:57 B@:14,X:10.40 Y:20.00 Z:2.00 E:0.00 Count X:832 Y:6794 Z:112,echo:E0 Flow: 100%,FR:100%
imagens_stream/image_2024-03-08_19-35-32-650.jpg,T:200.04 /200.00 B:50.00 /50.00 @:57 B@:14,X:10.40 Y:20.00 Z:2.00 E:0.00 Count X:832 Y:6794 Z:112,echo:E0 Flow: 100%,FR:100%
imagens_stream/image_2024-03-08_19-35-33-189.jpg,T:200.03 /200.00 B:50.00 /50.00 @:57 B@:15,X:10.40 Y:20.00 Z:2.00 E:0.00 Count X:832 Y:6794 Z:112,echo:E0 Flow: 100%,FR:100%
imagens_stream/image_2024-03-08_19-35-33-733.jpg,T:200.03 /200.00 B:50.00 /50.00 @:57 B@:15,X:10.40 Y:20.00 Z:2.00 E:0.00 Count X:832 Y:6794 Z:112,echo:E0 Flow: 100%,FR:100%
imagens_stream/image_2024-03-08_19-35-34-274.jpg,T:200.09 /200.00 B:50.02 /50.00 @:57 B@:12,X:10.40 Y:20.00 Z:2.00 E:0.00 Count X:832 Y:6794 Z:112,echo:E0 Flow: 100%,FR:100%
imagens_stream/image_2024-03-08_19-35-34-815.jpg,T:200.09 /200.00 B:50.02 /50.00 @:57 B@:12,X:10.40 Y:20.00 Z:2.00 E:0.00 Count X:832 Y:6794 Z:112,echo:E0 Flow: 100%,FR:100%
imagens_stream/image_2024-03-08_19-35-35-355.jpg,T:200.09 /200.00 B:50.03 /50.00 @:57 B@:11,X:10.40 Y:20.00 Z:2.00 E:0.00 Count X:832 Y:6794 Z:112,echo:E0 Flow: 100%,FR:100%
imagens_stream/image_2024-03-08_19-35-35-856.jpg,T:200.09 /200.00 B:50.03 /50.00 @:57 B@:11,X:10.40 Y:20.00 Z:2.00 E:0.00 Count X:832 Y:6794 Z:112,echo:E0 Flow: 100%,FR:100%
imagens_stream/image_2024-03-08_19-35-36-398.jpg,T:200.12 /200.00 B:50.00 /50.00 @:56 B@:14,X:10.40 Y:20.00 Z:2.00 E:0.00 Count X:832 Y:6794 Z:112,echo:E0 Flow: 100%,FR:100%
imagens_stream/image_2024-03-08_19-35-36-899.jpg,T:200.12 /200.00 B:50.00 /50.00 @:56 B@:14,X:10.40 Y:20.00 Z:2.00 E:0.00 Count X:832 Y:6794 Z:112,echo:E0 Flow: 100%,FR:100%
imagens_stream/image_2024-03-08_19-35-37-437.jpg,T:200.14 /200.00 B:50.02 /50.00 @:56 B@:12,X:10.40 Y:20.00 Z:2.00 E:0.00 Count X:832 Y:6794 Z:112,echo:E0 Flow: 100%,FR:100%
imagens_stream/image_2024-03-08_19-35-37-939.jpg,T:200.14 /200.00 B:50.02 /50.00 @:56 B@:12,X:10.40 Y:20.00 Z:2.00 E:0.00 Count X:832 Y:6794 Z:112,echo:E0 Flow: 100%,FR:100%
imagens_stream/image_2024-03-08_19-35-38-478.jpg,T:200.14 /200.00 B:50.02 /50.00 @:56 B@:12,X:10.40 Y:20.00 Z:2.00 E:0.00 Count X:832 Y:6794 Z:112,echo:E0 Flow: 100%,FR:100%
imagens_stream/image_2024-03-08_19-35-38-980.jpg,T:200.14 /200.00 B:50.02 /50.00 @:56 B@:12,X:10.40 Y:20.00 Z:2.00 E:0.00 Count X:832 Y:6794 Z:112,echo:E0 Flow: 100%,FR:100%
imagens_stream/image_2024-03-08_19-35-39-520.jpg,T:200.14 /200.00 B:50.02 /50.00 @:56 B@:12,X:10.40 Y:20.00 Z:2.00 E:0.00 Count X:832 Y:6794 Z:112,echo:E0 Flow: 100%,FR:100%
imagens_stream/image_2024-03-08_19-35-40-022.jpg,T:200.14 /200.00 B:50.02 /50.00 @:56 B@:12,X:10.40 Y:20.00 Z:2.00 E:0.00 Count X:832 Y:6794 Z:112,echo:E0 Flow: 100%,FR:100%
imagens_stream/image_2024-03-08_19-35-40-563.jpg,T:200.14 /200.00 B:50.05 /50.00 @:56 B@:8,X:10.40 Y:20.00 Z:2.00 E:0.00 Count X:832 Y:6794 Z:112,echo:E0 Flow: 100%,FR:100%
imagens_stream/image_2024-03-08_19-35-41-105.jpg,T:200.15 /200.00 B:50.03 /50.00 @:56 B@:11,X:10.40 Y:20.00 Z:2.00 E:0.00 Count X:832 Y:6794 Z:112,echo:E0 Flow: 100%,FR:100%
imagens_stream/image_2024-03-08_19-35-41-618.jpg,T:200.15 /200.00 B:50.03 /50.00 @:56 B@:11,X:10.40 Y:20.00 Z:2.00 E:0.00 Count X:832 Y:6794 Z:112,echo:E0 Flow: 100%,FR:100%
imagens_stream/image_2024-03-08_19-35-42-146.jpg,T:200.14 /200.00 B:50.04 /50.00 @:56 B@:10,X:10.40 Y:20.00 Z:2.00 E:0.00 Count X:832 Y:6794 Z:112,echo:E0 Flow: 100%,FR:100%
imagens_stream/image_2024-03-08_19-35-42-686.jpg,T:200.14 /200.00 B:50.04 /50.00 @:56 B@:10,X:10.40 Y:20.00 Z:2.00 E:0.00 Count X:832 Y:6794 Z:112,echo:E0 Flow: 100%,FR:100%
imagens_stream/image_2024-03-08_19-35-43-228.jpg,T:200.14 /200.00 B:50.02 /50.00 @:56 B@:12,X:10.40 Y:20.00 Z:2.00 E:0.00 Count X:832 Y:6794 Z:112,echo:E0 Flow: 100%,FR:100%
imagens_stream/image_2024-03-08_19-35-43-769.jpg,T:200.14 /200.00 B:50.02 /50.00 @:56 B@:12,X:10.40 Y:20.00 Z:2.00 E:0.00 Count X:832 Y:6794 Z:112,echo:E0 Flow: 100%,FR:100%
imagens_stream/image_2024-03-08_19-35-44-272.jpg,T:200.14 /200.00 B:50.03 /50.00 @:56 B@:11,X:10.40 Y:20.00 Z:2.00 E:0.00 Count X:832 Y:6794 Z:112,echo:E0 Flow: 100%,FR:100%
