nome_arquivo,temperatura,motor_position,feed_rate,flow_rate
imagens_stream/image_2024-03-08_19-36-38-999.jpg,T:199.99 /200.00 B:49.96 /50.00 @:57 B@:18,X:10.40 Y:20.00 Z:2.00 E:0.00 Count X:832 Y:6794 Z:112,echo:E0 Flow: 100%,FR:100%
imagens_stream/image_2024-03-08_19-36-39-501.jpg,T:200.00 /200.00 B:49.97 /50.00 @:57 B@:17,X:10.40 Y:20.00 Z:2.00 E:0.00 Count X:832 Y:6794 Z:112,echo:E0 Flow: 100%,FR:100%
imagens_stream/image_2024-03-08_19-36-40-010.jpg,T:200.00 /200.00 B:49.97 /50.00 @:57 B@:17,X:10.40 Y:20.00 Z:2.00 E:0.00 Count X:832 Y:6794 Z:112,echo:E0 Flow: 100%,FR:100%
imagens_stream/image_2024-03-08_19-36-40-563.jpg,T:199.99 /200.00 B:50.00 /50.00 @:57 B@:14,X:10.40 Y:20.00 Z:2.00 E:0.00 Count X:832 Y:6794 Z:112,echo:E0 Flow: 100%,FR:100%
imagens_stream/image_2024-03-08_19-36-41-082.jpg,T:199.98 /200.00 B:49.98 /50.00 @:57 B@:16,X:10.40 Y:20.00 Z:2.00 E:0.00 Count X:832 Y:6794 Z:112,echo:E0 Flow: 100%,FR:100%
imagens_stream/image_2024-03-08_19-36-41-622.jpg,T:199.98 /200.00 B:49.98 /50.00 @:57 B@:16,X:10.40 Y:20.00 Z:2.00 E:0.00 Count X:832 Y:6794 Z:112,echo:E0 Flow: 100%,FR:100%
imagens_stream/image_2024-03-08_19-36-42-162.jpg,T:199.98 /200.00 B:49.98 /50.00 @:57 B@:17,X:10.40 Y:20.00 Z:2.00 E:0.00 Count X:832 Y:6794 Z:112,echo:E0 Flow: 100%,FR:100%
imagens_stream/image_2024-03-08_19-36-42-665.jpg,T:199.98 /200.00 B:49.98 /50.00 @:57 B@:17,X:10.40 Y:20.00 Z:2.00 E:0.00 Count X:832 Y:6794 Z:112,echo:E0 Flow: 100%,FR:100%
imagens_stream/image_2024-03-08_19-36-43-204.jpg,T:199.91 /200.00 B:49.98 /50.00 @:58 B@:17,X:10.40 Y:20.00 Z:2.00 E:0.00 Count X:832 Y:6794 Z:112,echo:E0 Flow: 100%,FR:100%
imagens_stream/image_2024-03-08_19-36-43-706.jpg,T:199.91 /200.00 B:49.98 /50.00 @:58 B@:17,X:10.40 Y:20.00 Z:2.00 E:0.00 Count X:832 Y:6794 Z:112,echo:E0 Flow: 100%,FR:100%
imagens_stream/image_2024-03-08_19-36-44-222.jpg,T:199.91 /200.00 B:50.01 /50.00 @:58 B@:14,X:10.40 Y:20.00 Z:2.00 E:0.00 Count X:832 Y:6794 Z:112,echo:E0 Flow: 100%,FR:100%
imagens_stream/image_2024-03-08_19-36-44-770.jpg,T:199.91 /200.00 B:50.01 /50.00 @:58 B@:14,X:10.40 Y:20.00 Z:2.00 E:0.00 Count X:832 Y:6794 Z:112,echo:E0 Flow: 100%,FR:100%
imagens_stream/image_2024-03-08_19-36-45-297.jpg,T:199.89 /200.00 B:50.02 /50.00 @:58 B@:13,X:10.40 Y:20.00 Z:2.00 E:0.00 Count X:832 Y:6794 Z:112,echo:E0 Flow: 100%,FR:100%
imagens_stream/image_2024-03-08_19-36-45-836.jpg,T:199.89 /200.00 B:50.02 /50.00 @:58 B@:13,X:10.40 Y:20.00 Z:2.00 E:0.00 Count X:832 Y:6794 Z:112,echo:E0 Flow: 100%,FR:100%
imagens_stream/image_2024-03-08_19-36-46-371.jpg,T:199.89 /200.00 B:50.01 /50.00 @:58 B@:14,X:10.40 Y:20.00 Z:2.00 E:0.00 Count X:832 Y:6794 Z:112,echo:E0 Flow: 100%,FR:100%
imagens_stream/image_2024-03-08_19-36-46-912.jpg,T:199.89 /200.00 B:50.01 /50.00 @:58 B@:14,X:10.40 Y:20.00 Z:2.00 E:0.00 Count X:832 Y:6794 Z:112,echo:E0 Flow: 100%,FR:100%
imagens_stream/image_2024-03-08_19-36-47-454.jpg,T:199.89 /200.00 B:50.01 /50.00 @:58 B@:14,X:10.40 Y:20.00 Z:2.00 E:0.00 Count X:832 Y:6794 Z:112,echo:E0 Flow: 100%,FR:100%
imagens_stream/image_2024-03-08_19-36-47-993.jpg,T:199.89 /200.00 B:50.01 /50.00 @:58 B@:14,X:10.40 Y:20.00 Z:2.00 E:0.00 Count X:832 Y:6794 Z:112,echo:E0 Flow: 100%,FR:100%
imagens_stream/image_2024-03-08_19-36-48-495.jpg,T:199.89 /200.00 B:50.02 /50.00 @:58 B@:14,X:10.40 Y:20.00 Z:2.00 E:0.00 Count X:832 Y:6794 Z:112,echo:E0 Flow: 100%,FR:100%
imagens_stream/image_2024-03-08_19-36-49-035.jpg,T:199.89 /200.00 B:50.02 /50.00 @:58 B@:14,X:10.40 Y:20.00 Z:2.00 E:0.00 Count X:832 Y:6794 Z:112,echo:E0 Flow: 100%,FR:100%
imagens_stream/image_2024-03-08_19-36-49-536.jpg,T:199.89 /200.00 B:50.02 /50.00 @:58 B@:14,X:10.40 Y:20.00 Z:2.00 E:0.00 Count X:832 Y:6794 Z:112,echo:E0 Flow: 100%,FR:100%
imagens_stream/image_2024-03-08_19-36-50-059.jpg,T:199.89 /200.00 B:50.02 /50.00 @:58 B@:14,X:10.40 Y:20.00 Z:2.00 E:0.00 Count X:832 Y:6794 Z:112,echo:E0 Flow: 100%,FR:100%
imagens_stream/image_2024-03-08_19-36-50-579.jpg,T:199.91 /200.00 B:50.02 /50.00 @:58 B@:14,X:10.40 Y:20.00 Z:2.00 E:0.00 Count X:832 Y:6794 Z:112,echo:E0 Flow: 100%,FR:100%
imagens_stream/image_2024-03-08_19-36-51-118.jpg,T:199.90 /200.00 B:50.02 /50.00 @:58 B@:14,X:10.40 Y:20.00 Z:2.00 E:0.00 Count X:832 Y:6794 Z:112,echo:E0 Flow: 100%,FR:100%
imagens_stream/image_2024-03-08_19-36-51-663.jpg,T:199.90 /200.00 B:50.02 /50.00 @:58 B@:14,X:10.40 Y:20.00 Z:2.00 E:0.00 Count X:832 Y:6794 Z:112,echo:E0 Flow: 100%,FR:100%
imagens_stream/image_2024-03-08_19-36-52-168.jpg,T:199.91 /200.00 B:50.02 /50.00 @:58 B@:14,X:10.40 Y:20.00 Z:2.00 E:0.00 Count X:832 Y:6794 Z:112,echo:E0 Flow: 100%,FR:100%
imagens_stream/image_2024-03-08_19-36-52-703.jpg,T:199.91 /200.00 B:50.02 /50.00 @:58 B@:14,X:10.40 Y:20.00 Z:2.00 E:0.00 Count X:832 Y:6794 Z:112,echo:E0 Flow: 100%,FR:100%
imagens_stream/image_2024-03-08_19-36-53-242.jpg,T:199.91 /200.00 B:50.00 /50.00 @:58 B@:17,X:10.40 Y:20.00 Z:2.00 E:0.00 Count X:832 Y:6794 Z:112,echo:E0 Flow: 100%,FR:100%
imagens_stream/image_2024-03-08_19-36-53-743.jpg,T:199.91 /200.00 B:50.00 /50.00 @:58 B@:17,X:10.40 Y:20.00 Z:2.00 E:0.00 Count X:832 Y:6794 Z:112,echo:E0 Flow: 100%,FR:100%
imagens_stream/image_2024-03-08_19-36-54-284.jpg,T:199.90 /200.00 B:50.04 /50.00 @:58 B@:11,X:10.40 Y:20.00 Z:2.00 E:0.00 Count X:832 Y:6794 Z:112,echo:E0 Flow: 100%,FR:100%
imagens_stream/image_2024-03-08_19-36-54-824.jpg,T:199.90 /200.00 B:50.04 /50.00 @:58 B@:11,X:10.40 Y:20.00 Z:2.00 E:0.00 Count X:832 Y:6794 Z:112,echo:E0 Flow: 100%,FR:100%
imagens_stream/image_2024-03-08_19-36-55-326.jpg,T:199.91 /200.00 B:50.02 /50.00 @:58 B@:13,X:10.40 Y:20.00 Z:2.00 E:0.00 Count X:832 Y:6794 Z:112,echo:E0 Flow: 100%,FR:100%
imagens_stream/image_2024-03-08_19-36-55-870.jpg,T:199.91 /200.00 B:50.02 /50.00 @:58 B@:13,X:10.40 Y:20.00 Z:2.00 E:0.00 Count X:832 Y:6794 Z:112,echo:E0 Flow: 100%,FR:100%
imagens_stream/image_2024-03-08_19-36-56-413.jpg,T:199.91 /200.00 B:50.01 /50.00 @:58 B@:14,X:10.40 Y:20.00 Z:2.00 E:0.00 Count X:832 Y:6794 Z:112,echo:E0 Flow: 100%,FR:100%
imagens_stream/image_2024-03-08_19-36-56-951.jpg,T:199.91 /200.00 B:50.01 /50.00 @:58 B@:14,X:10.40 Y:20.00 Z:2.00 E:0.00 Count X:832 Y:6794 Z:112,echo:E0 Flow: 100%,FR:100%
imagens_stream/image_2024-03-08_19-36-57-491.jpg,T:199.89 /200.00 B:50.00 /50.00 @:58 B@:15,X:10.40 Y:20.00 Z:2.00 E:0.00 Count X:832 Y:6794 Z:112,echo:E0 Flow: 100%,FR:100%
imagens_stream/image_2024-03-08_19-36-58-035.jpg,T:199.89 /200.00 B:50.00 /50.00 @:58 B@:15,X:10.40 Y:20.00 Z:2.00 E:0.00 Count X:832 Y:6794 Z:112,echo:E0 Flow: 100%,FR:100%
imagens_stream/image_2024-03-08_19-36-58-574.jpg,T:199.91 /200.00 B:50.01 /50.00 @:58 B@:14,X:10.40 Y:20.00 Z:2.00 E:0.00 Count X:832 Y:6794 Z:112,echo:E0 Flow: 100%,FR:100%
imagens_stream/image_2024-03-08_19-36-59-114.jpg,T:199.92 /200.00 B:50.01 /50.00 @:58 B@:14,X:10.40 Y:20.00 Z:2.00 E:0.00 Count X:832 Y:6794 Z:112,echo:E0 Flow: 100%,FR:100%
imagens_stream/image_2024-03-08_19-36-59-616.jpg,T:199.92 /200.00 B:50.01 /50.00 @:58 B@:14,X:10.40 Y:20.00 Z:2.00 E:0.00 Count X:832 Y:6794 Z:112,echo:E0 Flow: 100%,FR:100%
imagens_stream/image_2024-03-08_19-37-00-158.jpg,T:199.94 /200.00 B:50.02 /50.00 @:58 B@:13,X:10.40 Y:20.00 Z:2.00 E:0.00 Count X:832 Y:6794 Z:112,echo:E0 Flow: 100%,FR:100%
imagens_stream/image_2024-03-08_19-37-00-698.jpg,T:199.94 /200.00 B:50.02 /50.00 @:58 B@:13,X:10.40 Y:20.00 Z:2.00 E:0.00 Count X:832 Y:6794 Z:112,echo:E0 Flow: 100%,FR:100%
imagens_stream/image_2024-03-08_19-37-01-199.jpg,T:199.99 /200.00 B:50.00 /50.00 @:57 B@:15,X:10.40 Y:20.00 Z:2.00 E:0.00 Count X:832 Y:6794 Z:112,echo:E0 Flow: 100%,FR:100%
imagens_stream/image_2024-03-08_19-37-01-761.jpg,T:199.99 /200.00 B:50.00 /50.00 @:57 B@:15,X:10.40 Y:20.00 Z:2.00 E:0.00 Count X:832 Y:6794 Z:112,echo:E0 Flow: 100%,FR:100%
imagens_stream/image_2024-03-08_19-37-02-282.jpg,T:199.99 /200.00 B:50.02 /50.00 @:57 B@:13,X:10.40 Y:20.00 Z:2.00 E:0.00 Count X:832 Y:6794 Z:112,echo:E0 Flow: 100%,FR:100%
imagens_stream/image_2024-03-08_19-37-02-821.jpg,T:199.99 /200.00 B:50.02 /50.00 @:57 B@:13,X:10.40 Y:20.00 Z:2.00 E:0.00 Count X:832 Y:6794 Z:112,echo:E0 Flow: 100%,FR:100%
imagens_stream/image_2024-03-08_19-37-03-323.jpg,T:200.00 /200.00 B:50.00 /50.00 @:57 B@:15,X:10.40 Y:20.00 Z:2.00 E:0.00 Count X:832 Y:6794 Z:112,echo:E0 Flow: 100%,FR:100%
imagens_stream/image_2024-03-08_19-37-03-867.jpg,T:200.00 /200.00 B:50.00 /50.00 @:57 B@:15,X:10.40 Y:20.00 Z:2.00 E:0.00 Count X:832 Y:6794 Z:112,echo:E0 Flow: 100%,FR:100%
imagens_stream/image_2024-03-08_19-37-04-404.jpg,T:200.00 /200.00 B:50.00 /50.00 @:57 B@:15,X:10.40 Y:20.00 Z:2.00 E:0.00 Count X:832 Y:6794 Z:112,echo:E0 Flow: 100%,FR:100%
imagens_stream/image_2024-03-08_19-37-04-904.jpg,T:200.00 /200.00 B:50.00 /50.00 @:57 B@:15,X:10.40 Y:20.00 Z:2.00 E:0.00 Count X:832 Y:6794 Z:112,echo:E0 Flow: 100%,FR:100%
imagens_stream/image_2024-03-08_19-37-05-447.jpg,T:200.00 /200.00 B:49.99 /50.00 @:58 B@:15,X:10.40 Y:20.00 Z:2.00 E:0.00 Count X:832 Y:6794 Z:112,echo:E0 Flow: 100%,FR:100%
imagens_stream/image_2024-03-08_19-37-05-950.jpg,T:200.00 /200.00 B:49.99 /50.00 @:58 B@:15,X:10.40 Y:20.00 Z:2.00 E:0.00 Count X:832 Y:6794 Z:112,echo:E0 Flow: 100%,FR:100%
imagens_stream/image_2024-03-08_19-37-06-486.jpg,T:200.00 /200.00 B:50.00 /50.00 @:58 B@:15,X:10.40 Y:20.00 Z:2.00 E:0.00 Count X:832 Y:6794 Z:112,echo:E0 Flow: 100%,FR:100%
imagens_stream/image_2024-03-08_19-37-07-028.jpg,T:200.00 /200.00 B:50.00 /50.00 @:58 B@:15,X:10.40 Y:20.00 Z:2.00 E:0.00 Count X:832 Y:6794 Z:112,echo:E0 Flow: 100%,FR:100%
imagens_stream/image_2024-03-08_19-37-07-529.jpg,T:200.01 /200.00 B:49.99 /50.00 @:57 B@:16,X:10.40 Y:20.00 Z:2.00 E:0.00 Count X:832 Y:6794 Z:112,echo:E0 Flow: 100%,FR:100%
imagens_stream/image_2024-03-08_19-37-08-084.jpg,T:200.00 /200.00 B:49.99 /50.00 @:58 B@:15,X:10.40 Y:20.00 Z:2.00 E:0.00 Count X:832 Y:6794 Z:112,echo:E0 Flow: 100%,FR:100%
imagens_stream/image_2024-03-08_19-37-08-611.jpg,T:200.00 /200.00 B:49.99 /50.00 @:58 B@:15,X:10.40 Y:20.00 Z:2.00 E:0.00 Count X:832 Y:6794 Z:112,echo:E0 Flow: 100%,FR:100%
imagens_stream/image_2024-03-08_19-37-09-113.jpg,T:200.00 /200.00 B:50.00 /50.00 @:58 B@:15,X:10.40 Y:20.00 Z:2.00 E:0.00 Count X:832 Y:6794 Z:112,echo:E0 Flow: 100%,FR:100%
imagens_stream/image_2024-03-08_19-37-09-615.jpg,T:200.00 /200.00 B:50.00 /50.00 @:58 B@:15,X:10.40 Y:20.00 Z:2.00 E:0.00 Count X:832 Y:6794 Z:112,echo:E0 Flow: 100%,FR:100%
imagens_stream/image_2024-03-08_19-37-10-154.jpg,T:200.00 /200.00 B:49.98 /50.00 @:58 B@:16,X:10.40 Y:20.00 Z:2.00 E:0.00 Count X:832 Y:6794 Z:112,echo:E0 Flow: 100%,FR:100%
imagens_stream/image_2024-03-08_19-37-10-695.jpg,T:200.00 /200.00 B:49.98 /50.00 @:58 B@:16,X:10.40 Y:20.00 Z:2.00 E:0.00 Count X:832 Y:6794 Z:112,echo:E0 Flow: 100%,FR:100%
imagens_stream/image_2024-03-08_19-37-11-236.jpg,T:200.00 /200.00 B:50.01 /50.00 @:58 B@:14,X:10.40 Y:20.00 Z:2.00 E:0.00 Count X:832 Y:6794 Z:112,echo:E0 Flow: 100%,FR:100%
imagens_stream/image_2024-03-08_19-37-11-739.jpg,T:200.00 /200.00 B:50.01 /50.00 @:58 B@:14,X:10.40 Y:20.00 Z:2.00 E:0.00 Count X:832 Y:6794 Z:112,echo:E0 Flow: 100%,FR:100%
imagens_stream/image_2024-03-08_19-37-12-278.jpg,T:200.03 /200.00 B:50.01 /50.00 @:57 B@:14,X:10.40 Y:20.00 Z:2.00 E:0.00 Count X:832 Y:6794 Z:112,echo:E0 Flow: 100%,FR:100%
imagens_stream/image_2024-03-08_19-37-12-817.jpg,T:200.03 /200.00 B:50.01 /50.00 @:57 B@:14,X:10.40 Y:20.00 Z:2.00 E:0.00 Count X:832 Y:6794 Z:112,echo:E0 Flow: 100%,FR:100%
imagens_stream/image_2024-03-08_19-37-13-323.jpg,T:200.05 /200.00 B:50.00 /50.00 @:57 B@:14,X:10.40 Y:20.00 Z:2.00 E:0.00 Count X:832 Y:6794 Z:112,echo:E0 Flow: 100%,FR:100%
imagens_stream/image_2024-03-08_19-37-13-860.jpg,T:200.05 /200.00 B:50.00 /50.00 @:57 B@:14,X:10.40 Y:20.00 Z:2.00 E:0.00 Count X:832 Y:6794 Z:112,echo:E0 Flow: 100%,FR:100%
imagens_stream/image_2024-03-08_19-37-14-408.jpg,T:200.10 /200.00 B:50.00 /50.00 @:57 B@:14,X:10.40 Y:20.00 Z:2.00 E:0.00 Count X:832 Y:6794 Z:112,echo:E0 Flow: 100%,FR:100%
imagens_stream/image_2024-03-08_19-37-14-942.jpg,T:200.10 /200.00 B:50.00 /50.00 @:57 B@:14,X:10.40 Y:20.00 Z:2.00 E:0.00 Count X:832 Y:6794 Z:112,echo:E0 Flow: 100%,FR:100%
imagens_stream/image_2024-03-08_19-37-15-443.jpg,T:200.08 /200.00 B:50.00 /50.00 @:57 B@:14,X:10.40 Y:20.00 Z:2.00 E:0.00 Count X:832 Y:6794 Z:112,echo:E0 Flow: 100%,FR:100%
imagens_stream/image_2024-03-08_19-37-15-983.jpg,T:200.08 /200.00 B:50.00 /50.00 @:57 B@:14,X:10.40 Y:20.00 Z:2.00 E:0.00 Count X:832 Y:6794 Z:112,echo:E0 Flow: 100%,FR:100%
imagens_stream/image_2024-03-08_19-37-16-543.jpg,T:200.12 /200.00 B:50.01 /50.00 @:56 B@:14,X:10.40 Y:20.00 Z:2.00 E:0.00 Count X:832 Y:6794 Z:112,echo:E0 Flow: 100%,FR:100%
imagens_stream/image_2024-03-08_19-37-17-065.jpg,T:200.08 /200.00 B:50.00 /50.00 @:57 B@:15,X:10.40 Y:20.00 Z:2.00 E:0.00 Count X:832 Y:6794 Z:112,echo:E0 Flow: 100%,FR:100%
imagens_stream/image_2024-03-08_19-37-17-607.jpg,T:200.08 /200.00 B:50.00 /50.00 @:57 B@:15,X:10.40 Y:20.00 Z:2.00 E:0.00 Count X:832 Y:6794 Z:112,echo:E0 Flow: 100%,FR:100%
imagens_stream/image_2024-03-08_19-37-18-108.jpg,T:200.10 /200.00 B:50.00 /50.00 @:57 B@:15,X:10.40 Y:20.00 Z:2.00 E:0.00 Count X:832 Y:6794 Z:112,echo:E0 Flow: 100%,FR:100%
imagens_stream/image_2024-03-08_19-37-18-610.jpg,T:200.10 /200.00 B:50.00 /50.00 @:57 B@:15,X:10.40 Y:20.00 Z:2.00 E:0.00 Count X:832 Y:6794 Z:112,echo:E0 Flow: 100%,FR:100%
imagens_stream/image_2024-03-08_19-37-19-151.jpg,T:200.03 /200.00 B:50.01 /50.00 @:58 B@:13,X:10.40 Y:20.00 Z:2.00 E:0.00 Count X:832 Y:6794 Z:112,echo:E0 Flow: 100%,FR:100%
imagens_stream/image_2024-03-08_19-37-19-690.jpg,T:200.03 /200.00 B:50.01 /50.00 @:58 B@:13,X:10.40 Y:20.00 Z:2.00 E:0.00 Count X:832 Y:6794 Z:112,echo:E0 Flow: 100%,FR:100%
imagens_stream/image_2024-03-08_19-37-20-191.jpg,T:200.03 /200.00 B:50.01 /50.00 @:58 B@:14,X:10.40 Y:20.00 Z:2.00 E:0.00 Count X:832 Y:6794 Z:112,echo:E0 Flow: 100%,FR:100%
imagens_stream/image_2024-03-08_19-37-20-692.jpg,T:200.03 /200.00 B:50.01 /50.00 @:58 B@:14,X:10.40 Y:20.00 Z:2.00 E:0.00 Count X:832 Y:6794 Z:112,echo:E0 Flow: 100%,FR:100%
imagens_stream/image_2024-03-08_19-37-21-233.jpg,T:200.00 /200.00 B:50.01 /50.00 @:58 B@:14,X:10.40 Y:20.00 Z:2.00 E:0.00 Count X:832 Y:6794 Z:112,echo:E0 Flow: 100%,FR:100%
imagens_stream/image_2024-03-08_19-37-21-775.jpg,T:200.00 /200.00 B:50.01 /50.00 @:58 B@:14,X:10.40 Y:20.00 Z:2.00 E:0.00 Count X:832 Y:6794 Z:112,echo:E0 Flow: 100%,FR:100%
imagens_stream/image_2024-03-08_19-37-22-277.jpg,T:199.99 /200.00 B:50.02 /50.00 @:58 B@:13,X:10.40 Y:20.00 Z:2.00 E:0.00 Count X:832 Y:6794 Z:112,echo:E0 Flow: 100%,FR:100%
imagens_stream/image_2024-03-08_19-37-22-815.jpg,T:199.99 /200.00 B:50.02 /50.00 @:58 B@:13,X:10.40 Y:20.00 Z:2.00 E:0.00 Count X:832 Y:6794 Z:112,echo:E0 Flow: 100%,FR:100%
imagens_stream/image_2024-03-08_19-37-23-355.jpg,T:200.00 /200.00 B:50.00 /50.00 @:58 B@:15,X:10.40 Y:20.00 Z:2.00 E:0.00 Count X:832 Y:6794 Z:112,echo:E0 Flow: 100%,FR:100%
imagens_stream/image_2024-03-08_19-37-23-855.jpg,T:200.00 /200.00 B:50.00 /50.00 @:58 B@:15,X:10.40 Y:20.00 Z:2.00 E:0.00 Count X:832 Y:6794 Z:112,echo:E0 Flow: 100%,FR:100%
imagens_stream/image_2024-03-08_19-37-24-359.jpg,T:200.00 /200.00 B:50.01 /50.00 @:58 B@:13,X:10.40 Y:20.00 Z:2.00 E:0.00 Count X:832 Y:6794 Z:112,echo:E0 Flow: 100%,FR:100%
imagens_stream/image_2024-03-08_19-37-24-861.jpg,T:200.00 /200.00 B:50.01 /50.00 @:58 B@:13,X:10.40 Y:20.00 Z:2.00 E:0.00 Count X:832 Y:6794 Z:112,echo:E0 Flow: 100%,FR:100%
imagens_stream/image_2024-03-08_19-37-25-396.jpg,T:200.01 /200.00 B:50.01 /50.00 @:58 B@:14,X:10.40 Y:20.00 Z:2.00 E:0.00 Count X:832 Y:6794 Z:112,echo:E0 Flow: 100%,FR:100%
imagens_stream/image_2024-03-08_19-37-25-906.jpg,T:200.01 /200.00 B:50.01 /50.00 @:58 B@:14,X:10.40 Y:20.00 Z:2.00 E:0.00 Count X:832 Y:6794 Z:112,echo:E0 Flow: 100%,FR:100%
imagens_stream/image_2024-03-08_19-37-26-437.jpg,T:200.04 /200.00 B:50.04 /50.00 @:57 B@:10,X:10.40 Y:20.00 Z:2.00 E:0.00 Count X:832 Y:6794 Z:112,echo:E0 Flow: 100%,FR:100%
imagens_stream/image_2024-03-08_19-37-26-980.jpg,T:200.04 /200.00 B:50.04 /50.00 @:57 B@:10,X:10.40 Y:20.00 Z:2.00 E:0.00 Count X:832 Y:6794 Z:112,echo:E0 Flow: 100%,FR:100%
imagens_stream/image_2024-03-08_19-37-27-520.jpg,T:200.07 /200.00 B:50.03 /50.00 @:57 B@:11,X:10.40 Y:20.00 Z:2.00 E:0.00 Count X:832 Y:6794 Z:112,echo:E0 Flow: 100%,FR:100%
imagens_stream/image_2024-03-08_19-37-28-039.jpg,T:200.07 /200.00 B:50.03 /50.00 @:57 B@:11,X:10.40 Y:20.00 Z:2.00 E:0.00 Count X:832 Y:6794 Z:112,echo:E0 Flow: 100%,FR:100%
imagens_stream/image_2024-03-08_19-37-28-567.jpg,T:200.02 /200.00 B:50.02 /50.00 @:57 B@:12,X:10.40 Y:20.00 Z:2.00 E:0.00 Count X:832 Y:6794 Z:112,echo:E0 Flow: 100%,FR:100%
imagens_stream/image_2024-03-08_19-37-29-107.jpg,T:200.04 /200.00 B:50.01 /50.00 @:57 B@:13,X:10.40 Y:20.00 Z:2.00 E:0.00 Count X:832 Y:6794 Z:112,echo:E0 Flow: 100%,FR:100%
imagens_stream/image_2024-03-08_19-37-29-646.jpg,T:200.04 /200.00 B:50.01 /50.00 @:57 B@:13,X:10.40 Y:20.00 Z:2.00 E:0.00 Count X:832 Y:6794 Z:112,echo:E0 Flow: 100%,FR:100%
imagens_stream/image_2024-03-08_19-37-30-146.jpg,T:200.07 /200.00 B:50.02 /50.00 @:57 B@:12,X:10.40 Y:20.00 Z:2.00 E:0.00 Count X:832 Y:6794 Z:112,echo:E0 Flow: 100%,FR:100%
imagens_stream/image_2024-03-08_19-37-30-656.jpg,T:200.07 /200.00 B:50.02 /50.00 @:57 B@:12,X:10.40 Y:20.00 Z:2.00 E:0.00 Count X:832 Y:6794 Z:112,echo:E0 Flow: 100%,FR:100%
imagens_stream/image_2024-03-08_19-37-31-185.jpg,T:200.05 /200.00 B:50.02 /50.00 @:57 B@:12,X:10.40 Y:20.00 Z:2.00 E:0.00 Count X:832 Y:6794 Z:112,echo:E0 Flow: 100%,FR:100%
imagens_stream/image_2024-03-08_19-37-31-686.jpg,T:200.05 /200.00 B:50.02 /50.00 @:57 B@:12,X:10.40 Y:20.00 Z:2.00 E:0.00 Count X:832 Y:6794 Z:112,echo:E0 Flow: 100%,FR:100%
imagens_stream/image_2024-03-08_19-37-32-187.jpg,T:200.08 /200.00 B:50.02 /50.00 @:57 B@:11,X:10.40 Y:20.00 Z:2.00 E:0.00 Count X:832 Y:6794 Z:112,echo:E0 Flow: 100%,FR:100%
imagens_stream/image_2024-03-08_19-37-32-687.jpg,T:200.08 /200.00 B:50.02 /50.00 @:57 B@:11,X:10.40 Y:20.00 Z:2.00 E:0.00 Count X:832 Y:6794 Z:112,echo:E0 Flow: 100%,FR:100%
